DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,q_t+1
0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,62.01
0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,60.77
0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,59.53
0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,58.3
0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,52.35
0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,46.4
0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,51.93
0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,53.74
0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,51.82
0,0,0.1,0.1,0,0.1,0,64.48,0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,49.91
0,0,0.1,0.1,0,0.1,0,63.25,0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,48
0,0,0.1,0.1,0,0.1,0,62.01,0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,48
0,0,0.1,0.1,0,0.1,0,60.77,0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,47.32
0,0,0.1,0.1,0,0.1,0,59.53,0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,46.65
0,0,0.1,0.1,0,0.1,0,58.3,0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,45.98
0,0,0.1,0.1,0,0.1,0,52.35,0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,45.31
0,0,0.1,0.1,0,0.1,0,46.4,0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,0,0,0.1,0.1,0,0.1,0,45.31,44.64
0,0,0.1,0.1,0,0.1,0,51.93,0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,0,0,0.1,0.1,0,0.1,0,45.31,0,0,0.1,0.1,0,0.1,0,44.64,43.97
0,0,0.1,0.1,0,0.1,0,53.74,0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,0,0,0.1,0.1,0,0.1,0,45.31,0,0,0.1,0.1,0,0.1,0,44.64,0,0,0.1,0.1,0,0.1,0,43.97,43.3
0,0,0.1,0.1,0,0.1,0,51.82,0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,0,0,0.1,0.1,0,0.1,0,45.31,0,0,0.1,0.1,0,0.1,0,44.64,0,0,0.1,0.1,0,0.1,0,43.97,0,0,0.1,0.1,0,0.1,0,43.3,43.3
0,0,0.1,0.1,0,0.1,0,49.91,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,48,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,47.32,0,0,0.1,0.1,0,0.1,0,46.65,0,0,0.1,0.1,0,0.1,0,45.98,0,0,0.1,0.1,0,0.1,0,45.31,0,0,0.1,0.1,0,0.1,0,44.64,0,0,0.1,0.1,0,0.1,0,43.97,0,0,0.1,0.1,0,0.1,0,43.3,0,0,0.1,0.1,0,0.1,0,43.3,43.3
